日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期
2026-06-01 00:00:00,Long,INGM,29.56,4.64%,27.09,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INGRAM MICRO HOLDING CORP,1D
2026-06-01 00:00:00,Long,NCI,9.94,-1.58%,8.38,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,18.88-15.36-10.56-110.48-9.92,低-低-高-低,18.64%-31.25%-946.21%-91.02%,19.0,37.93,NEO-CONCEPT INTL GROUP HLD-A,1D
2026-06-01 00:00:00,Short,RJET,18.29,-10.12%,22.38,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,REPUBLIC AIRWAYS HOLDINGS IN,1D
2026-06-01 00:00:00,Long,VTEX,4.1,8.75%,3.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VTEX -CLASS A,1D
2026-06-01 00:00:00,Long,VTEX,4.1,8.75%,3.66,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VTEX -CLASS A,1D
2026-06-01 00:00:00,Long,SUPX,12.21,28.80%,8.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SUPERX AI TECHNOLOGY LTD,1D
2026-06-01 00:00:00,Long,SUPX,12.21,28.80%,8.21,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,29.64-72.0-76.5-21.99-11.93,高-高-低-低,142.91%-6.25%-71.25%-45.75%,26.0,70.43,SUPERX AI TECHNOLOGY LTD,1D
2026-06-01 00:00:00,Long,BR,159.96,4.06%,150.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BROADRIDGE FINANCIAL SOLUTIO,1D
2026-06-01 00:00:00,Long,BR,159.96,4.06%,150.23,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BROADRIDGE FINANCIAL SOLUTIO,1D
2026-06-01 00:00:00,Long,TASK,6.6,4.27%,6.0,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TASKUS INC-A,1D
2026-06-01 00:00:00,Long,PAYO,5.43,4.42%,5.01,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,6.24-6.07-6.53-5.35-5.26,低-高-低-低,2.88%-7.75%-18.13%-1.59%,14.0,16.48,PAYONEER GLOBAL INC,1D
2026-06-01 00:00:00,Long,PAYO,5.43,4.42%,5.01,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,7.66-7.05-6.07-6.53-5.35,低-低-高-低,7.96%-14.03%-7.75%-18.13%,29.0,18.36,PAYONEER GLOBAL INC,1D
2026-06-01 00:00:00,Short,OSG,5.25,-4.20%,5.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OCTAVE SPECIALTY GROUP INC,1D
2026-06-01 00:00:00,Long,ALOY,10.99,19.98%,8.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,REALLOYS INC,1D
2026-06-01 00:00:00,Long,IOTR,3.75,-4.09%,2.28,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,5.4-5.93-3.73-7.47-3.38,高-低-高-低,9.81%-37.10%-100.27%-54.75%,37.0,92.81,IOTHREE LTD,1D
2026-06-01 00:00:00,Long,ANY,4.02,111.58%,2.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SPHERE 3D CORP,1D
2026-06-01 00:00:00,Long,ANY,4.02,111.58%,2.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SPHERE 3D CORP,1D
2026-06-01 00:00:00,Long,ANY,4.02,111.58%,2.48,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,10.4-8.5-12.6-1.91-1.65,低-高-低-低,18.27%-48.24%-84.84%-13.61%,33.0,21.32,SPHERE 3D CORP,1D
2026-06-01 00:00:00,Short,BOKF,124.82,-2.51%,131.69,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BOK FINANCIAL CORPORATION,1D
2026-06-01 00:00:00,Long,BHVN,11.43,3.81%,9.87,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,11.8-14.01-13.08-12.1-11.06,高-低-低-低,18.70%-6.62%-7.49%-8.60%,30.0,34.55,BIOHAVEN LTD,1D
2026-06-01 00:00:00,Short,BKE,43.68,-4.77%,47.22,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,48.67-48.61-49.78-46.28-48.0,低-高-低-高,0.13%-2.40%-7.01%-3.71%,50.0,18.95,BUCKLE INC/THE,1D
2026-06-01 00:00:00,Long,FGMC,10.4,0.29%,10.33,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,nan-10.03-10.1-10.25,低-高-高,nan%-0.70%-1.49%,100.0,2.09,FG MERGER II CORP,1D
2026-06-01 00:00:00,Long,ROP,344.25,5.75%,317.63,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ROPER TECHNOLOGIES INC,1D
2026-06-01 00:00:00,Long,HCAC,10.06,0.65%,10.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HALL CHADWICK ACQUISITION-A,1D
2026-06-01 00:00:00,Short,ETR,104.97,-3.74%,110.19,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,84.8-91.05-89.79-98.7-109.02,高-低-高-高,7.36%-1.38%-9.93%-10.46%,27.0,8.64,ENTERGY CORP,1D
2026-06-01 00:00:00,Long,PDFS,51.28,5.02%,44.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PDF SOLUTIONS INC,1D
2026-06-01 00:00:00,Short,CNMD,34.65,-2.94%,37.59,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CONMED CORP,1D
2026-06-01 00:00:00,Long,XTIA,2.13,17.68%,1.75,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,XTI AEROSPACE INC,1D
2026-06-01 00:00:00,Long,SDHC,13.15,9.95%,10.51,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SMITH DOUGLAS HOMES CORP,1D
2026-06-01 00:00:00,Short,CRMT,6.86,-44.18%,13.37,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,40.08-17.78-24.11-11.04-10.58,低-高-低-低,55.64%-35.60%-54.21%-4.17%,34.0,38.19,AMERICA'S CAR-MART INC,1D
2026-06-01 00:00:00,Short,CRMT,6.86,-44.18%,13.37,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,40.33-46.0-40.08-17.78-10.58,高-低-低-低,14.06%-12.87%-55.64%-40.49%,34.0,38.19,AMERICA'S CAR-MART INC,1D
2026-06-01 00:00:00,Short,BOW,25.95,-2.52%,28.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BOWHEAD SPECIALTY HOLDINGS I,1D
2026-06-01 00:00:00,Long,NCNO,17.19,6.90%,15.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NCINO INC,1D
2026-06-01 00:00:00,Short,OGE,45.66,-3.32%,47.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OGE ENERGY CORP,1D
2026-06-01 00:00:00,Short,OGE,45.66,-3.32%,47.74,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,42.04-42.5-41.34-45.53-45.75,高-低-高-高,1.10%-2.73%-10.14%-0.48%,27.0,7.45,OGE ENERGY CORP,1D
2026-06-01 00:00:00,Short,OGE,45.66,-3.32%,47.74,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OGE ENERGY CORP,1D
2026-06-01 00:00:00,Short,OGE,45.66,-3.32%,47.74,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,41.71-42.04-41.34-45.53-45.75,高-低-高-高,0.77%-1.66%-10.14%-0.48%,27.0,7.45,OGE ENERGY CORP,1D
2026-06-01 00:00:00,Long,ANET,170.68,7.03%,153.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ARISTA NETWORKS INC,1D
2026-06-01 00:00:00,Short,GRAL,64.4,-10.16%,70.32,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,GRAIL INC,1D
2026-06-01 00:00:00,Short,FCFS,213.76,-2.80%,226.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FIRSTCASH HOLDINGS INC,1D
2026-06-01 00:00:00,Long,CART,42.2,6.03%,38.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MAPLEBEAR INC,1D
2026-06-01 00:00:00,Short,XENE,53.41,-2.41%,56.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,XENON PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Short,ACT,41.09,-1.68%,42.77,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ENACT HOLDINGS INC,1D
2026-06-01 00:00:00,Short,RKLB,122.39,-14.70%,147.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ROCKET LAB CORP,1D
2026-06-01 00:00:00,Long,TNET,48.92,7.09%,43.88,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,58.62-61.4-63.86-39.02-46.38,高-高-低-高,4.73%-4.01%-38.90%-18.87%,20.0,20.91,TRINET GROUP INC,1D
2026-06-01 00:00:00,Long,TNET,48.92,7.09%,43.88,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TRINET GROUP INC,1D
2026-06-01 00:00:00,Long,TNET,48.92,7.09%,43.88,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,85.02-71.63-63.86-39.02-46.38,低-低-低-高,15.75%-10.85%-38.90%-18.87%,20.0,20.91,TRINET GROUP INC,1D
2026-06-01 00:00:00,Long,JACK,13.48,8.27%,11.4,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,JACK IN THE BOX INC,1D
2026-06-01 00:00:00,Short,INTG,36.28,-6.40%,41.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INTERGROUP CORP,1D
2026-06-01 00:00:00,Short,SWKS,75.49,-3.03%,81.89,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SKYWORKS SOLUTIONS INC,1D
2026-06-01 00:00:00,Long,RGP,4.69,3.76%,4.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,RESOURCES CONNECTION INC,1D
2026-06-01 00:00:00,Long,IREN,65.33,2.82%,55.22,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,nan-13.62-21.54-76.87-63.59,低-高-高-低,nan%-58.15%-256.87%-17.28%,85.0,106.73,IREN LTD,1D
2026-06-01 00:00:00,Long,PEGA,37.93,6.16%,34.27,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PEGASYSTEMS INC,1D
2026-06-01 00:00:00,Long,OPEN,5.31,5.36%,4.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OPENDOOR TECHNOLOGIES INC,1D
2026-06-01 00:00:00,Long,NUAI,5.61,17.61%,4.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NEW ERA ENERGY & DIGITAL INC,1D
2026-06-01 00:00:00,Short,JNJ,223.51,-0.81%,228.58,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,JOHNSON & JOHNSON,1D
2026-06-01 00:00:00,Short,PM,172.66,-2.66%,180.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PHILIP MORRIS INTERNATIONAL,1D
2026-06-01 00:00:00,Long,EWTX,40.26,17.86%,35.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EDGEWISE THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,EWTX,40.26,17.86%,35.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EDGEWISE THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,NSP,36.77,6.67%,32.95,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INSPERITY INC,1D
2026-06-01 00:00:00,Long,MNDY,95.47,14.17%,81.55,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,210.49-164.49-151.0-81.85-88.48,低-低-低-高,21.85%-8.20%-45.79%-8.10%,14.0,34.23,MONDAY.COM LTD,1D
2026-06-01 00:00:00,Long,MNDY,95.47,14.17%,81.55,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,316.98-220.8-210.49-164.49-81.85,低-低-低-低,30.34%-4.67%-21.85%-50.24%,60.0,42.35,MONDAY.COM LTD,1D
2026-06-01 00:00:00,Long,MHO,137.66,4.59%,130.4,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,M/I HOMES INC,1D
2026-06-01 00:00:00,Long,TRNS,88.09,4.22%,70.84,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,62.59-67.2-81.36-81.54-85.2,高-高-高-高,7.37%-21.07%-0.22%-4.49%,28.0,29.29,TRANSCAT INC,1D
2026-06-01 00:00:00,Long,TRNS,88.09,4.22%,70.84,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,90.79-91.45-80.6-81.54-85.2,高-低-高-高,0.73%-11.86%-1.17%-4.49%,28.0,29.29,TRANSCAT INC,1D
2026-06-01 00:00:00,Long,DSGX,79.85,8.24%,72.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DESCARTES SYSTEMS GRP/THE,1D
2026-06-01 00:00:00,Long,DSGX,79.85,8.24%,72.7,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,108.52-109.0-95.41-75.09-78.45,高-低-低-高,0.44%-12.47%-21.30%-4.47%,28.0,19.9,DESCARTES SYSTEMS GRP/THE,1D
2026-06-01 00:00:00,Long,TLSI,3.67,7.62%,2.92,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TRISALUS LIFE SCIENCES INC,1D
2026-06-01 00:00:00,Short,ORLY,86.64,-0.28%,90.11,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,87.23-86.94-90.18-89.12-86.77,低-高-低-低,0.33%-3.73%-1.18%-2.64%,49.0,15.97,O'REILLY AUTOMOTIVE INC,1D
2026-06-01 00:00:00,Long,INTU,353.76,6.71%,315.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INTUIT INC,1D
2026-06-01 00:00:00,Short,TOPP,1.94,-23.92%,2.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TOPPOINT HOLDINGS INC,1D
