日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-09-26,600496,精工钢构,fit,压力释放,2.88-2.81-2.81-2.44,低-高-低,2.43%-0.00%-13.17%,32,9.42,2.37,2.57,5.33,304175.0,2.0,2.37,11,📉ema📈res📉adx📈rsi,bull | 1.24% | 回补,,,100.0 | 82.69 | 1.21 | no,n 78｜s 00｜d 0.95%,0,绿亮[+0.00]-绿亮[+0.01]-绿暗[+0.01]-绿暗[+0.00]-绿亮[+0.01]-绿亮[+0.02],低-低-低-低-低-高,是,73.13,2.61,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",专业工程,79.41,79.41,3.11,12.45,16.73,7.39,8.95,4.67,6.61,3.5,5.45,2.72,4.67,3.11,3.89,5.45,5.84,8.17,11.67,12.84,14.79,20.23,20.62,21.01,23.74,23.35,25.29,21.79,20.23,18.68,18.29,15.56
2024-09-26,600500,中化国际,fit,压力释放,4.38-3.8-3.89-3.92,低-高-高,13.24%-2.37%-0.77%,15,9.5,1.84,4.09,3.81,293192.0,1.0,3.83,11,📈ema📈res📉adx📈rsi,bull | 1.03% | 回补,,,100.0 | 77.81 | 1.29 | no,n 67｜s 00｜d 1.20%,2,红亮[-0.00]-绿亮[+0.01]-绿亮[+0.01]-红亮[-0.00]-绿亮[+0.02]-绿亮[+0.04],低-低-低-低-低-高,否,70.64,4.0,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制品,160.4,160.4,2.93,12.22,17.85,9.54,11.49,6.85,7.58,3.67,4.16,1.22,3.18,1.96,4.16,5.38,5.62,9.05,11.49,8.07,8.07,3.67,3.42,3.42,6.85,7.33,10.76,9.78,9.54,9.05,11.49,8.56
2024-09-26,600513,联环药业,fit,压力释放,9.71-8.29-8.69-8.26,低-高-低,14.62%-4.83%-4.95%,12,7.55,0.95,8.52,2.16,44736.0,2.0,8.11,10,📉ema📈res📉adx🗒️rsi,bull | 0.73% | 未补,,,100.0 | 86.98 | 1.15 | no,n 83｜s 00｜d 0.90%,0,绿亮[+0.02]-绿亮[+0.04]-绿亮[+0.05]-绿亮[+0.06]-绿亮[+0.09]-绿亮[+0.12],低-低-低-低-低-高,否,65.86,8.9,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,73.11,73.11,3.05,11.15,15.02,5.75,7.86,3.64,4.81,3.17,4.34,3.52,5.16,5.16,7.28,7.16,8.69,9.39,12.21,9.15,9.27,10.45,10.33,13.26,13.62,25.12,37.79,32.75,31.1,29.23,25.82,21.13
2024-09-26,600629,华建集团,fit,压力释放,5.24-4.41-4.36-4.63,低-低-高,15.84%-1.13%-6.19%,20,14.6,2.04,4.63,4.28,256917.0,3.0,4.27,18,📉ema📉res📈adx🗒️rsi,bull | 0.46% | 回补,,,100.0 | 97.28 | 1.03 | no,n 64｜s 00｜d 1.65%,6,红亮[-0.05]-红暗[-0.04]-红暗[-0.03]-红亮[-0.03]-红暗[-0.03]-红暗[-0.00],低-低-低-低-低-低,是,69.22,4.68,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程咨询服务Ⅱ,199.7,196.15,3.67,11.45,15.98,5.62,9.5,6.7,9.94,5.62,7.56,3.46,4.54,4.1,5.62,5.18,4.75,7.56,11.66,17.06,28.94,42.12,34.34,47.95,63.07,79.7,95.03,95.03,92.01,82.51,101.08,121.38
2024-09-26,600633,浙数文化,fit,压力释放,12.02-10.07-8.54-8.36,低-低-低,16.22%-15.19%-2.11%,24,11.02,1.85,8.65,3.97,154316.0,1.0,8.05,41,📉ema📈res📉adx🗒️rsi,bull | 0.36% | 回补,,,100.0 | 98.2 | 1.02 | no,n 94｜s 00｜d 3.96%,3,红亮[-0.11]-红暗[-0.07]-红暗[-0.03]-绿亮[+0.01]-绿亮[+0.09]-绿亮[+0.16],低-低-低-低-低-高,否,68.9,9.48,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",游戏Ⅱ,155.47,155.47,8.67,17.69,25.9,17.92,16.65,10.87,15.26,12.72,14.91,13.99,15.49,19.19,19.65,25.43,21.04,22.66,27.4,24.05,23.35,23.7,18.61,22.54,24.39,26.01,28.32,25.09,32.25,27.63,30.29,26.59
2024-09-26,600704,物产中大,fit,一直释放,4.18-4.62-4.06-4.34,高-低-高,10.53%-12.12%-6.90%,27,15.12,2.74,4.43,4.73,815278.0,2.0,4.11,15,📈ema📈res📈adx📈rsi,bull | 2.68% | 未补,,,100.0 | 94.74 | 1.06 | no,n 39｜s 00｜d 4.14%,6,红暗[-0.24]-红暗[-0.22]-红暗[-0.19]-红暗[-0.16]-红暗[-0.12]-红暗[-0.05],低-低-低-低-低-高,否,73.66,4.1,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",物流,266.32,266.32,1.35,10.38,16.03,4.97,7.22,4.74,8.35,4.29,5.87,2.26,4.29,4.06,5.19,5.87,4.97,6.09,8.58,5.64,6.32,8.35,9.93,14.67,14.9,13.09,17.38,14.67,19.41,20.09,19.86,15.58
2024-09-26,600722,金牛化工,fit,压力释放,4.73-5.39-3.87-3.79,高-低-低,13.95%-28.20%-2.07%,16,6.46,0.7,3.95,2.6,79465.0,1.0,3.74,33,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,100.0 | 98.36 | 1.02 | no,n 81｜s 00｜d 1.54%,2,红亮[-0.01]-红暗[-0.00]-绿亮[+0.01]-绿亮[+0.01]-绿亮[+0.03]-绿亮[+0.04],低-低-低-低-高-高,否,68.89,4.16,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学原料,119.4,119.4,4.56,13.92,18.48,6.84,8.1,5.06,6.84,5.06,6.08,4.3,8.86,7.34,8.86,12.91,10.63,13.16,15.95,14.94,15.95,17.97,17.47,16.46,17.72,17.97,20.25,18.73,19.75,18.73,20.25,16.46
2024-09-26,600736,苏州高新,fit,压力释放,5.01-5.05-5.13-4.48,高-高-低,0.80%-1.58%-12.67%,37,14.87,2.06,4.51,5.62,300284.0,3.0,4.11,8,📈ema📈res📉adx📈rsi,bull | 0.95% | 未补,,,100.0 | 100.0 | 1.0 | no,n 79｜s 00｜d 0.81%,5,红暗[-0.16]-红暗[-0.13]-红暗[-0.10]-红暗[-0.05]-红暗[-0.00]-绿亮[+0.05],低-低-低-低-低-低,是,74.8,4.42,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",房地产开发,70.11,70.11,2.22,10.42,13.3,2.0,2.22,2.22,4.88,1.77,5.76,2.22,3.33,6.87,6.43,5.76,6.21,12.42,23.73,16.19,20.18,32.15,24.83,25.28,27.27,28.16,30.16,26.39,24.39,21.51,22.62,25.94
2024-09-26,600754,锦江酒店,fit,压力释放,30.46-23.79-24.47-24.11,低-高-低,21.90%-2.86%-1.47%,17,12.82,1.91,26.41,8.55,264910.0,3.0,23.59,34,📈ema📈res📉adx📈rsi,bull | 2.26% | 回补,,,100.0 | 88.75 | 1.13 | no,n 83｜s 00｜d 1.26%,5,红亮[-0.50]-红暗[-0.49]-红暗[-0.45]-红亮[-0.46]-红暗[-0.20]-绿亮[+0.12],低-低-低-低-低-高,是,73.63,25.95,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",酒店餐饮,291.74,247.89,6.4,17.19,12.5,2.61,3.33,4.58,7.76,3.37,3.37,0.57,5.11,11.21,9.35,9.54,8.33,7.5,7.88,8.97,9.43,0.61,-0.76,1.17,1.89,2.5,7.65,5.79,5.38,6.1,4.47,2.61
2024-09-26,600763,通策医疗,fit,压力释放,55.56-48.43-48.42-46.55,低-低-低,12.83%-0.02%-3.86%,37,18.78,1.41,48.73,9.31,154397.0,3.0,42.39,15,📈ema📈res📉adx📈rsi,no | no | 回补,,,96.34 | 87.28 | 1.1 | no,n 92｜s 00｜d 2.14%,0,绿亮[+0.06]-绿亮[+0.48]-绿亮[+0.78]-绿亮[+0.80]-绿亮[+1.33]-绿亮[+1.53],低-低-低-低-低-低,是,71.36,44.25,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",医疗服务,187.55,187.55,8.41,19.35,26.31,13.59,7.16,2.22,4.31,0.7,1.64,0.35,4.76,4.74,5.79,7.18,3.73,6.61,9.21,5.91,2.71,2.15,2.42,4.12,6.63,5.95,11.74,10.16,11.9,13.71,10.84,7.82
2024-09-26,600771,广誉远,fit,压力释放,27.15-26.41-19.0-18.0,低-低-低,2.73%-28.06%-5.26%,17,13.49,1.91,19.19,8.11,144190.0,3.0,17.03,10,📉ema📈res📉adx📈rsi,bull | 1.03% | 回补,,,100.0 | 94.79 | 1.05 | no,n 75｜s 00｜d 1.61%,5,红亮[-0.20]-红暗[-0.18]-红暗[-0.17]-红亮[-0.20]-红暗[-0.10]-绿亮[+0.05],低-低-低-低-低-高,是,70.66,22.66,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",中药Ⅱ,82.68,82.68,5.78,16.36,21.89,12.09,11.1,4.69,6.67,3.54,2.5,-0.21,3.07,4.01,6.83,5.89,6.2,7.71,6.15,2.81,2.19,1.67,-0.78,2.24,5.37,3.96,9.28,9.8,9.48,10.63,8.49,5.37
2024-09-26,600819,耀皮玻璃,fit,压力释放,5.43-5.19-4.92-4.51,低-低-低,4.42%-5.20%-8.33%,13,10.0,1.05,4.62,2.44,88908.0,1.0,4.36,12,📈ema📈res📉adx🗒️rsi,no | no | 未补,,,100.0 | 98.69 | 1.01 | no,n 91｜s 00｜d 1.30%,0,绿亮[+0.02]-绿亮[+0.04]-绿亮[+0.06]-绿亮[+0.07]-绿亮[+0.10]-绿亮[+0.12],低-低-低-低-高-高,否,66.8,4.6,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",玻璃玻纤,71.99,55.08,2.6,11.04,14.94,3.68,6.93,4.55,8.44,6.93,7.58,5.63,6.49,7.58,11.04,11.04,12.34,14.72,20.56,15.58,14.29,18.18,13.64,14.5,16.67,17.32,21.0,19.26,18.61,16.02,27.71,19.7
2024-09-26,600884,杉杉股份,fit,压力释放,12.41-12.06-10.64-7.47,低-低-低,2.82%-11.77%-29.79%,13,9.69,1.23,7.87,4.65,201961.0,1.0,7.2,8,📉ema📈res📉adx🗒️rsi,bull | 0.67% | 回补,,,100.0 | 73.04 | 1.37 | no,n 62｜s 00｜d 1.30%,0,绿亮[+0.23]-绿亮[+0.24]-绿暗[+0.23]-绿暗[+0.20]-绿亮[+0.22]-绿亮[+0.27],低-低-低-低-低-高,否,66.13,10.13,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电池,306.82,250.31,8.64,18.42,25.92,13.34,6.48,2.29,3.94,1.27,0.38,-1.27,2.92,3.68,6.99,10.17,7.5,15.5,15.5,13.34,13.47,15.88,14.61,17.92,20.71,13.98,16.39,14.74,18.93,17.92,17.41,12.96
2024-09-26,600888,新疆众和,fit,一直释放,7.0-8.27-7.99-6.52,高-低-低,18.14%-3.39%-18.40%,17,10.7,2.63,6.7,3.24,174775.0,1.0,6.33,10,📉ema📈res📉adx🗒️rsi,no | no | 回补,,,100.0 | 97.38 | 1.03 | no,n 51｜s 00｜d 1.14%,6,红亮[-0.17]-红暗[-0.15]-红暗[-0.14]-红暗[-0.13]-红暗[-0.07]-红暗[-0.01],低-低-低-低-低-高,否,68.74,6.89,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工业金属,127.66,127.66,3.58,11.79,16.72,6.42,8.21,5.82,8.66,5.07,6.42,4.48,6.27,6.72,7.16,7.46,7.31,8.51,11.34,7.91,5.37,5.82,6.72,7.61,9.7,8.81,11.04,9.85,11.34,10.9,10.3,7.76
2024-09-26,600894,广日股份,fit,压力释放,11.89-11.99-10.86-10.4,高-低-低,0.84%-9.42%-4.24%,31,29.03,1.83,10.4,5.37,147678.0,2.0,9.04,12,📈ema📉res📉adx📈rsi,no | no | 未补,,,100.0 | 87.58 | 1.14 | no,n 53｜s 00｜d 2.56%,3,红暗[-0.04]-红暗[-0.01]-绿亮[+0.00]-红亮[-0.01]-绿亮[+0.10]-绿亮[+0.22],低-低-低-低-低-高,是,70.32,8.0,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",专用设备,74.1,73.35,1.25,10.87,14.42,1.63,-3.08,-1.83,-2.5,-1.06,4.52,8.65,8.65,7.88,9.9,7.12,8.65,9.33,16.35,11.06,13.94,18.27,15.58,14.42,14.13,13.85,15.38,12.21,11.63,9.52,10.38,9.42
2024-09-26,600959,江苏有线,fit,压力释放,3.18-3.26-3.08-2.87,高-低-低,2.52%-5.52%-6.82%,25,9.13,2.31,2.98,3.11,395149.0,1.0,2.82,21,📈ema📈res📈adx📈rsi,bull | 1.05% | 回补,,,100.0 | 91.64 | 1.09 | no,n 89｜s 00｜d 1.68%,5,红暗[-0.08]-红暗[-0.07]-红暗[-0.05]-红暗[-0.04]-红暗[-0.01]-绿亮[+0.02],低-低-低-低-低-高,否,73.33,2.91,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电视广播Ⅱ,194.03,194.03,2.35,10.74,15.77,5.37,6.04,3.36,4.36,2.35,4.03,2.68,4.36,4.7,6.04,6.38,6.71,10.07,14.09,10.74,11.41,14.09,11.07,11.74,14.43,18.12,22.15,20.47,21.14,18.12,19.46,16.11
2024-09-26,600983,惠而浦,fit,压力释放,8.53-10.1-8.22-6.76,高-低-低,18.41%-18.61%-17.76%,17,5.96,1.41,7.19,3.16,28493.0,0.0,6.72,18,📉ema📈res📉adx📈rsi,no | no | 回补,,,100.0 | 98.38 | 1.02 | no,n 89｜s 00｜d 1.12%,0,绿暗[+0.07]-绿暗[+0.07]-绿暗[+0.07]-绿暗[+0.06]-绿亮[+0.08]-绿亮[+0.12],低-低-低-低-高-高,否,72.89,7.64,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",白色家电,79.1,79.1,2.23,9.6,13.35,1.67,3.06,2.09,3.89,1.67,0.56,0.14,2.36,2.5,5.29,6.54,8.76,11.13,13.21,19.47,16.97,19.89,16.13,16.83,17.66,17.39,20.03,18.22,19.47,20.45,20.72,18.08
2024-09-26,601011,宝泰隆,fit,压力释放,2.73-2.74-2.51-1.77,高-低-低,0.37%-8.39%-29.48%,26,14.94,1.03,1.85,3.93,393536.0,2.0,1.68,23,📉ema📈res📈adx📈rsi,no | no | 回补,,,100.0 | 92.8 | 1.08 | no,n 66｜s 00｜d 2.81%,5,红亮[-0.03]-红暗[-0.03]-红暗[-0.02]-红暗[-0.02]-红暗[-0.00]-绿亮[+0.01],低-低-低-低-低-高,否,70.96,2.31,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",焦炭Ⅱ,71.65,71.65,5.95,16.76,28.65,25.95,25.95,17.84,18.92,15.68,15.68,11.35,12.97,10.27,13.51,15.14,15.14,18.38,24.32,17.3,18.92,25.41,24.86,27.03,35.14,32.43,45.95,49.19,46.49,39.46,36.76,31.89
