日期,信号,代码,相距SMA,现价,涨幅,止损,策略,参组,参数,名称,周期,SMA,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-09-21 00:00:00,Long,LOBO,,0.7,32.08%,0.59,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOBO TECHNOLOGIES LTD-A,1D,,,,,,,
2026-09-21 00:00:00,Short,WRLD,,171.09,-6.07%,188.0,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WORLD ACCEPTANCE CORP,1D,,支撑释放,110.0-122.71-126.0-175.89-178.57,高-高-高-高,11.55%-2.68%-39.60%-1.52%,21.0,10.05
2026-09-21 00:00:00,Short,WRLD,,171.09,-6.07%,188.0,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WORLD ACCEPTANCE CORP,1D,,支撑释放,nan-110.0-122.71-175.89,低-高-高,nan%-11.55%-43.34%,35.0,13.78
2026-09-21 00:00:00,Short,PLNT,,47.05,-4.93%,51.32,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PLANET FITNESS INC - CL A,1D,,,,,,,
2026-09-21 00:00:00,Short,PLNT,,47.05,-4.93%,51.32,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PLANET FITNESS INC - CL A,1D,,一直亮红,nan-37.03-49.33-49.94-47.58,低-高-高-低,nan%-33.22%-1.23%-4.72%,26.0,16.37
2026-09-21 00:00:00,Long,CCII,,10.3,0.00%,10.29,mfa,参数一,"{""mfa"": {""mfa_all"": 21}}",COHEN CIRCLE ACQUISIT II - A,1D,,,,,,,
2026-09-21 00:00:00,Long,CCII,,10.3,0.00%,10.29,mfa,参数二,"{""mfa"": {""mfa_all"": 21}}",COHEN CIRCLE ACQUISIT II - A,1D,,,,,,,
2026-09-21 00:00:00,Long,TRNS,,88.16,2.51%,82.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRANSCAT INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SKYA,,1.79,5.60%,1.56,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SKYAI INC,1D,,压力释放,2.07-1.97-2.14-1.54-1.56,低-高-低-高,4.83%-8.63%-28.04%-1.30%,16.0,26.83
2026-09-21 00:00:00,Long,SKYA,,1.79,5.60%,1.56,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SKYAI INC,1D,,压力释放,nan-2.62-2.07-2.14-1.54,低-低-高-低,nan%-20.84%-3.38%-28.04%,41.0,59.09
2026-09-21 00:00:00,Long,CDRE,-22.27,26.63,1.29%,24.86,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CADRE HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,CDRE,-22.27,26.63,1.29%,24.86,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CADRE HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,BATRA,,57.34,2.69%,54.98,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ATLANTA BRAVES HOLDINGS IN-A,1D,,,,,,,
2026-09-21 00:00:00,Long,AADX,,12.89,1.02%,11.74,mfa,参数一,"{""mfa"": {""mfa_all"": 22}}",APPLIED AEROSPACE & DEFENSE,1D,,,,,,,
2026-09-21 00:00:00,Long,AADX,,12.89,1.02%,11.74,mfa,参数二,"{""mfa"": {""mfa_all"": 22}}",APPLIED AEROSPACE & DEFENSE,1D,,,,,,,
2026-09-21 00:00:00,Long,ALMU,,13.61,6.95%,11.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AELUMA INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MAIR,,24.13,0.50%,22.24,mfa,参数一,"{""mfa"": {""mfa_all"": 24}}",MADISON AIR SOLUTIONS CORP-A,1D,,,,,,,
2026-09-21 00:00:00,Long,MAIR,,24.13,0.50%,22.24,mfa,参数二,"{""mfa"": {""mfa_all"": 24}}",MADISON AIR SOLUTIONS CORP-A,1D,,,,,,,
2026-09-21 00:00:00,Long,ARQT,,25.96,2.29%,24.0,mfa,参数一,"{""mfa"": {""mfa_all"": 30}}",ARCUTIS BIOTHERAPEUTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,ARQT,,25.96,2.29%,24.0,mfa,参数二,"{""mfa"": {""mfa_all"": 30}}",ARCUTIS BIOTHERAPEUTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,VMC,-13.73,246.2,2.23%,234.63,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",VULCAN MATERIALS CO,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,VMC,-13.73,246.2,2.23%,234.63,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",VULCAN MATERIALS CO,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,MPC,60.27,402.38,-5.30%,445.14,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MARATHON PETROLEUM CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,MPC,60.27,402.38,-5.30%,445.14,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MARATHON PETROLEUM CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,DDOG,,245.05,6.58%,214.42,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DATADOG INC - CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Short,ROCK,,41.72,0.55%,44.49,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GIBRALTAR INDUSTRIES INC,1D,,支撑释放,37.79-37.3-33.56-42.04-42.22,低-低-高-高,1.30%-10.03%-25.27%-0.43%,12.0,13.52
2026-09-21 00:00:00,Long,SVCO,,7.35,7.46%,6.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SILVACO GROUP INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SYNX,,1.0,11.80%,0.79,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SILYNXCOM LTD,1D,,,,,,,
2026-09-21 00:00:00,Long,SYNX,,1.0,11.80%,0.79,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SILYNXCOM LTD,1D,,,,,,,
2026-09-21 00:00:00,Short,ALL,,242.86,-2.79%,257.03,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALLSTATE CORP,1D,,支撑释放,199.72-207.55-201.37-235.24-251.78,高-低-高-高,3.92%-2.98%-16.82%-7.03%,21.0,5.83
2026-09-21 00:00:00,Short,XFOR,,3.49,-2.37%,3.82,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",X4 PHARMACEUTICALS INC,1D,,一直释放,nan-2.83-3.56,低-高,nan%-25.80%,42.0,35.39
2026-09-21 00:00:00,Long,LE,-20.98,10.46,3.87%,9.61,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",LANDS' END INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,LE,-20.98,10.46,3.87%,9.61,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",LANDS' END INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,BB,,8.53,6.76%,7.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLACKBERRY LTD,1D,,,,,,,
2026-09-21 00:00:00,Short,ASTH,,33.55,-2.36%,36.36,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASTRANA HEALTH INC,1D,,支撑释放,nan-18.08-36.0-33.92,低-高-低,nan%-99.12%-5.78%,31.0,20.87
2026-09-21 00:00:00,Short,LGO,,0.63,-3.08%,0.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LARGO INC,1D,,,,,,,
2026-09-21 00:00:00,Short,WEX,,187.31,-3.23%,200.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WEX INC,1D,,,,,,,
2026-09-21 00:00:00,Short,EE,,33.92,-5.83%,37.55,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EXCELERATE ENERGY INC-A,1D,,支撑释放,nan-31.95-30.68-31.45-34.73,低-低-高-高,nan%-3.97%-2.51%-10.40%,30.0,17.43
2026-09-21 00:00:00,Short,ANNA,,2.91,-11.01%,3.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALEANNA INC,1D,,,,,,,
2026-09-21 00:00:00,Long,LIND,,28.29,2.72%,26.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LINDBLAD EXPEDITIONS HOLDING,1D,,,,,,,
2026-09-21 00:00:00,Short,FAF,,69.26,-0.47%,72.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIRST AMERICAN FINANCIAL,1D,,支撑释放,57.55-55.74-65.56-63.45-71.22,低-高-低-高,3.14%-17.62%-3.22%-12.25%,21.0,7.98
2026-09-21 00:00:00,Long,CRI,-14.53,30.69,3.54%,27.97,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CARTER'S INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,CRI,-14.53,30.69,3.54%,27.97,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CARTER'S INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,WATT,,12.93,5.90%,11.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENERGOUS CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,OGE,,45.05,-1.01%,46.55,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OGE ENERGY CORP,1D,,支撑释放,40.98-45.14-45.36-45.23-45.27,高-高-低-高,10.14%-0.48%-0.28%-0.09%,14.0,5.81
2026-09-21 00:00:00,Short,BTSG,,55.86,-1.62%,59.39,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BRIGHTSPRING HEALTH SERVICES,1D,,支撑释放,37.24-44.77-56.2-66.58-56.43,高-高-高-低,20.22%-25.53%-18.47%-15.24%,18.0,11.89
2026-09-21 00:00:00,Long,USDE,,12.6,23.65%,10.62,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STABLECOINX INC,1D,,压力释放,nan-9.25,低,nan%,14.0,57.58
2026-09-21 00:00:00,Long,MAX,-0.98,10.79,2.86%,9.84,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MEDIAALPHA INC-CLASS A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MAX,-0.98,10.79,2.86%,9.84,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MEDIAALPHA INC-CLASS A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,JBSS,,66.44,-1.29%,70.0,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JOHN B. SANFILIPPO & SON INC,1D,,一直释放,nan-66.06-70.33-71.43-76.91,低-高-高-高,nan%-6.48%-1.56%-7.66%,43.0,10.82
2026-09-21 00:00:00,Short,JBSS,,66.44,-1.29%,70.0,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JOHN B. SANFILIPPO & SON INC,1D,,一直释放,nan-66.06-70.33-71.43-76.91,低-高-高-高,nan%-6.48%-1.56%-7.66%,43.0,10.82
2026-09-21 00:00:00,Short,DGICB,,18.58,-11.73%,20.95,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DONEGAL GROUP INC-B,1D,,一直亮红,14.85-14.84-17.12-17.63-20.12,低-高-高-高,0.07%-15.35%-2.95%-14.12%,41.0,37.24
2026-09-21 00:00:00,Short,MOS,,24.07,-1.67%,26.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOSAIC CO/THE,1D,,,,,,,
2026-09-21 00:00:00,Long,SSEA,,10.35,0.10%,10.34,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STARRY SEA ACQUISITION CORP,1D,,一直亮绿,10.11-10.19-10.29-10.25-10.35,高-高-低-高,0.79%-0.98%-0.39%-0.98%,19.0,0.49
2026-09-21 00:00:00,Long,AMRZ,-26.68,38.59,2.80%,36.85,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",AMRIZE LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,AMRZ,-26.68,38.59,2.80%,36.85,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",AMRIZE LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,SYNA,,95.36,2.42%,86.18,mfa,参数一,"{""mfa"": {""mfa_all"": 47}}",SYNAPTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SYNA,,95.36,2.42%,86.18,mfa,参数二,"{""mfa"": {""mfa_all"": 47}}",SYNAPTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,CSV,-25.07,30.88,1.31%,29.14,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CARRIAGE SERVICES INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,CSV,-25.07,30.88,1.31%,29.14,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CARRIAGE SERVICES INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,TVA,0.29,10.56,-0.14%,10.6,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",TEXAS VENTURES ACQUISITION-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,TVA,0.29,10.56,-0.14%,10.6,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",TEXAS VENTURES ACQUISITION-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,SONM,,4.05,17.05%,3.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DNA X INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SONM,,4.05,17.05%,3.17,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DNA X INC,1D,,,,,,,
2026-09-21 00:00:00,Long,VUZI,,3.04,10.55%,2.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VUZIX CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,VUZI,,3.04,10.55%,2.56,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VUZIX CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,DOUG,,1.6,-5.33%,1.77,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DOUGLAS ELLIMAN INC,1D,,一直释放,2.15-1.53-1.55-1.67-1.67,低-高-高-高,28.84%-1.63%-7.40%-0.30%,35.0,27.16
2026-09-21 00:00:00,Short,BBT,,28.75,-6.75%,31.28,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BEACON FINANCIAL CORP,1D,,支撑释放,27.11-27.17-29.06-28.17-30.3,高-高-低-高,0.20%-6.96%-3.07%-7.58%,13.0,5.41
2026-09-21 00:00:00,Long,TRIP,,8.8,-0.45%,8.33,mfa,参数一,"{""mfa"": {""mfa_all"": 32}}",TRIPADVISOR INC,1D,,,,,,,
2026-09-21 00:00:00,Long,TRIP,,8.8,-0.45%,8.33,mfa,参数二,"{""mfa"": {""mfa_all"": 32}}",TRIPADVISOR INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RDN,,34.32,-1.97%,33.59,mfa,参数一,"{""mfa"": {""mfa_all"": 7}}",RADIAN GROUP INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RDN,,34.32,-1.97%,33.59,mfa,参数二,"{""mfa"": {""mfa_all"": 7}}",RADIAN GROUP INC,1D,,,,,,,
2026-09-21 00:00:00,Long,FER,-15.16,55.95,1.65%,54.08,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",FERROVIAL NV,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,FER,-15.16,55.95,1.65%,54.08,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",FERROVIAL NV,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,OMC,,75.59,-1.28%,79.61,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OMNICOM GROUP,1D,,一直亮红,64.32-72.04-68.54-69.57-75.68,高-低-高-高,12.01%-4.87%-1.52%-8.78%,36.0,17.15
2026-09-21 00:00:00,Long,VLN,,1.77,7.27%,1.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALENS SEMICONDUCTOR LTD,1D,,,,,,,
2026-09-21 00:00:00,Long,HONA,,169.03,3.32%,155.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HONEYWELL AEROSPACE INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RIBB,,7.57,-1.62%,6.13,mfa,参数一,"{""mfa"": {""mfa_all"": 10}}",RIBBON ACQUISITION CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,RIBB,,7.57,-1.62%,6.13,mfa,参数二,"{""mfa"": {""mfa_all"": 10}}",RIBBON ACQUISITION CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,VENU,-64.53,1.55,4.03%,1.33,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",VENU HOLDING CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,VENU,-64.53,1.55,4.03%,1.33,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",VENU HOLDING CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,NUAI,,7.65,30.55%,6.12,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEW ERA ENERGY & DIGITAL INC,1D,,一直释放,5.57-6.33-7.3-6.43-5.82,高-高-低-低,13.64%-15.32%-11.92%-9.49%,23.0,28.05
2026-09-21 00:00:00,Long,HII,-19.64,276.1,1.19%,264.81,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",HUNTINGTON INGALLS INDUSTRIE,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,HII,-19.64,276.1,1.19%,264.81,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",HUNTINGTON INGALLS INDUSTRIE,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,KOSS,,3.47,-3.34%,3.25,mfa,参数一,"{""mfa"": {""mfa_all"": 53}}",KOSS CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,KOSS,,3.47,-3.34%,3.25,mfa,参数二,"{""mfa"": {""mfa_all"": 53}}",KOSS CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,MYSZ,,1.63,-6.86%,2.09,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MY SIZE INC,1D,,一直释放,6.01-4.02-3.84-3.06-2.64,低-低-低-低,33.02%-4.57%-20.42%-13.61%,43.0,62.12
2026-09-21 00:00:00,Long,RBRK,,112.96,5.86%,99.87,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RUBRIK INC-A,1D,,一直亮绿,nan-58.16-86.46-90.44-107.91,低-高-高-高,nan%-48.65%-4.61%-19.32%,16.0,25.8
